s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,kg/s,kg/s
Time,HRR,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_ENTH,Q_TOTAL,MLR_AIR,MLR_METHANOL,MLR_PRODUCTS,MLR_WATER VAPOR
 1.0380357E+002, 1.3503314E+001,-4.3007967E+000,-7.8883373E-002,-5.0849285E+000, 3.7767489E-004, 0.0000000E+000, 0.0000000E+000, 3.8151346E+000, 4.0390832E+000, 0.0000000E+000, 6.4353636E-004, 0.0000000E+000, 0.0000000E+000
 1.0440297E+002, 1.3526418E+001,-4.3161082E+000,-8.3070301E-002,-5.0897441E+000, 3.7930132E-004, 0.0000000E+000, 0.0000000E+000, 3.8549089E+000, 4.0378743E+000, 0.0000000E+000, 6.4516534E-004, 0.0000000E+000, 0.0000000E+000
 1.0500583E+002, 1.3564058E+001,-4.3343163E+000,-8.4931958E-002,-5.1002540E+000, 3.7961056E-004, 0.0000000E+000, 0.0000000E+000, 3.8905150E+000, 4.0449351E+000, 0.0000000E+000, 6.4679604E-004, 0.0000000E+000, 0.0000000E+000
 1.0560572E+002, 1.3593381E+001,-4.3459260E+000,-8.5250639E-002,-5.1056330E+000, 3.8592082E-004, 0.0000000E+000, 0.0000000E+000, 3.7940650E+000, 4.0569576E+000, 0.0000000E+000, 6.4843861E-004, 0.0000000E+000, 0.0000000E+000
 1.0620697E+002, 1.3644691E+001,-4.3706039E+000,-8.6597287E-002,-5.1556412E+000, 3.8316516E-004, 0.0000000E+000, 0.0000000E+000, 3.7832021E+000, 4.0322317E+000, 0.0000000E+000, 6.5006312E-004, 0.0000000E+000, 0.0000000E+000
 1.0680148E+002, 1.3661182E+001,-4.3733170E+000,-8.4834863E-002,-5.1918451E+000, 3.8184307E-004, 0.0000000E+000, 0.0000000E+000, 3.6268717E+000, 4.0115669E+000, 0.0000000E+000, 6.5168397E-004, 0.0000000E+000, 0.0000000E+000
 1.0740125E+002, 1.3686565E+001,-4.4025528E+000,-8.5119339E-002,-5.2349498E+000, 3.7950169E-004, 0.0000000E+000, 0.0000000E+000, 3.5885951E+000, 3.9643224E+000, 0.0000000E+000, 6.5331516E-004, 0.0000000E+000, 0.0000000E+000
 1.0800173E+002, 1.3731388E+001,-4.4101603E+000,-8.7598691E-002,-5.2227093E+000, 3.8170714E-004, 0.0000000E+000, 0.0000000E+000, 3.7722338E+000, 4.0113010E+000, 0.0000000E+000, 6.5494191E-004, 0.0000000E+000, 0.0000000E+000
 1.0860779E+002, 1.3771575E+001,-4.4231083E+000,-8.6881160E-002,-5.1959163E+000, 3.8570592E-004, 0.0000000E+000, 0.0000000E+000, 3.7509084E+000, 4.0660548E+000, 0.0000000E+000, 6.5658219E-004, 0.0000000E+000, 0.0000000E+000
 1.0920531E+002, 1.3801385E+001,-4.4353462E+000,-8.8791976E-002,-5.1966607E+000, 3.8702024E-004, 0.0000000E+000, 0.0000000E+000, 3.8213867E+000, 4.0809729E+000, 0.0000000E+000, 6.5821743E-004, 0.0000000E+000, 0.0000000E+000
 1.0980390E+002, 1.3873692E+001,-4.4667400E+000,-8.8346279E-002,-5.2414498E+000, 3.8458873E-004, 0.0000000E+000, 0.0000000E+000, 3.8008587E+000, 4.0775410E+000, 0.0000000E+000, 6.5983971E-004, 0.0000000E+000, 0.0000000E+000
