s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,kg/s,kg/s
Time,HRR,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_ENTH,Q_TOTAL,MLR_AIR,MLR_METHANOL,MLR_PRODUCTS,MLR_WATER VAPOR
 9.4801376E+001, 2.1995182E+001,-7.1155102E+000,-1.3817339E-001,-9.0017282E+000, 5.7162767E-004, 0.0000000E+000, 0.0000000E+000, 5.3359233E+000, 5.7403418E+000, 0.0000000E+000, 1.0487366E-003, 0.0000000E+000, 0.0000000E+000
 9.5402794E+001, 2.2117142E+001,-7.1569454E+000,-1.4466285E-001,-9.0416245E+000, 5.7194349E-004, 0.0000000E+000, 0.0000000E+000, 5.4155227E+000, 5.7744813E+000, 0.0000000E+000, 1.0487366E-003, 0.0000000E+000, 0.0000000E+000
 9.6004372E+001, 2.1912264E+001,-7.1357571E+000,-1.4415802E-001,-9.0530395E+000, 5.8376369E-004, 0.0000000E+000, 0.0000000E+000, 5.2198103E+000, 5.5798933E+000, 0.0000000E+000, 1.0487366E-003, 0.0000000E+000, 0.0000000E+000
 9.6604637E+001, 2.1947154E+001,-7.1890575E+000,-1.4764112E-001,-9.0666705E+000, 5.7287010E-004, 0.0000000E+000, 0.0000000E+000, 5.1381927E+000, 5.5443576E+000, 0.0000000E+000, 1.0487366E-003, 0.0000000E+000, 0.0000000E+000
 9.7201904E+001, 2.2045513E+001,-7.1966744E+000,-1.4563087E-001,-9.1081427E+000, 5.7369683E-004, 0.0000000E+000, 0.0000000E+000, 5.2720116E+000, 5.5956383E+000, 0.0000000E+000, 1.0487366E-003, 0.0000000E+000, 0.0000000E+000
 9.7803429E+001, 2.1906464E+001,-7.2063077E+000,-1.4496323E-001,-9.0912829E+000, 5.6126737E-004, 0.0000000E+000, 0.0000000E+000, 5.2554168E+000, 5.4644710E+000, 0.0000000E+000, 1.0487366E-003, 0.0000000E+000, 0.0000000E+000
 9.8404243E+001, 2.2137072E+001,-7.2438249E+000,-1.4617352E-001,-9.1116875E+000, 5.7196019E-004, 0.0000000E+000, 0.0000000E+000, 5.3960218E+000, 5.6359579E+000, 0.0000000E+000, 1.0487366E-003, 0.0000000E+000, 0.0000000E+000
 9.9005966E+001, 2.2036836E+001,-7.2635805E+000,-1.4517582E-001,-9.1391958E+000, 5.7739258E-004, 0.0000000E+000, 0.0000000E+000, 5.2101001E+000, 5.4894617E+000, 0.0000000E+000, 1.0487366E-003, 0.0000000E+000, 0.0000000E+000
 9.9602608E+001, 2.1905457E+001,-7.2707771E+000,-1.4314793E-001,-9.2541779E+000, 5.7418526E-004, 0.0000000E+000, 0.0000000E+000, 4.8136410E+000, 5.2379280E+000, 0.0000000E+000, 1.0487366E-003, 0.0000000E+000, 0.0000000E+000
 1.0020437E+002, 2.1953955E+001,-7.2898132E+000,-1.4611280E-001,-9.2391251E+000, 5.6800227E-004, 0.0000000E+000, 0.0000000E+000, 4.8410340E+000, 5.2794723E+000, 0.0000000E+000, 1.0487366E-003, 0.0000000E+000, 0.0000000E+000
 1.0080560E+002, 2.1990109E+001,-7.2998933E+000,-1.5232261E-001,-9.2526753E+000, 5.7656654E-004, 0.0000000E+000, 0.0000000E+000, 4.9237293E+000, 5.2857944E+000, 0.0000000E+000, 1.0487366E-003, 0.0000000E+000, 0.0000000E+000
