s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,kg/s,kg/s
Time,HRR,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_ENTH,Q_TOTAL,MLR_AIR,MLR_METHANOL,MLR_PRODUCTS,MLR_WATER VAPOR
 7.6801338E+001, 1.3899705E+001,-4.1134130E+000,-4.0925930E-002,-4.7256719E+000, 3.4308498E-004, 0.0000000E+000, 0.0000000E+000, 4.9650519E+000, 5.0200376E+000, 0.0000000E+000, 6.6269825E-004, 0.0000000E+000, 0.0000000E+000
 7.7402725E+001, 1.3970521E+001,-4.1366809E+000,-4.3310947E-002,-4.6989857E+000, 3.4856502E-004, 0.0000000E+000, 0.0000000E+000, 5.0977325E+000, 5.0918921E+000, 0.0000000E+000, 6.6378335E-004, 0.0000000E+000, 0.0000000E+000
 7.8002106E+001, 1.3887672E+001,-4.1534757E+000,-3.9360809E-002,-4.8046770E+000, 3.4283287E-004, 0.0000000E+000, 0.0000000E+000, 4.8609570E+000, 4.8905016E+000, 0.0000000E+000, 6.6487175E-004, 0.0000000E+000, 0.0000000E+000
 7.8603424E+001, 1.3930446E+001,-4.1589668E+000,-4.1932622E-002,-4.7725794E+000, 3.4144683E-004, 0.0000000E+000, 0.0000000E+000, 4.9495087E+000, 4.9573087E+000, 0.0000000E+000, 6.6595449E-004, 0.0000000E+000, 0.0000000E+000
 7.9202156E+001, 1.4053320E+001,-4.1990014E+000,-4.1031380E-002,-4.7798452E+000, 3.4569739E-004, 0.0000000E+000, 0.0000000E+000, 4.9382755E+000, 5.0337873E+000, 0.0000000E+000, 6.6704012E-004, 0.0000000E+000, 0.0000000E+000
 7.9802353E+001, 1.3983778E+001,-4.1884452E+000,-4.1612899E-002,-4.8425337E+000, 3.4802338E-004, 0.0000000E+000, 0.0000000E+000, 4.8147926E+000, 4.9115346E+000, 0.0000000E+000, 6.6812575E-004, 0.0000000E+000, 0.0000000E+000
 8.0402092E+001, 1.3924283E+001,-4.2086745E+000,-4.1312662E-002,-4.9103482E+000, 3.3866951E-004, 0.0000000E+000, 0.0000000E+000, 4.7142309E+000, 4.7642861E+000, 0.0000000E+000, 6.6920881E-004, 0.0000000E+000, 0.0000000E+000
 8.1001083E+001, 1.4252208E+001,-4.2691422E+000,-4.4939426E-002,-4.8940367E+000, 3.4894722E-004, 0.0000000E+000, 0.0000000E+000, 5.0075342E+000, 5.0444391E+000, 0.0000000E+000, 6.7029305E-004, 0.0000000E+000, 0.0000000E+000
 8.1600510E+001, 1.3931611E+001,-4.2194826E+000,-4.1830154E-002,-4.8903339E+000, 3.4316748E-004, 0.0000000E+000, 0.0000000E+000, 4.7688937E+000, 4.7803079E+000, 0.0000000E+000, 6.7137661E-004, 0.0000000E+000, 0.0000000E+000
 8.2200745E+001, 1.4189385E+001,-4.2846059E+000,-4.4708619E-002,-4.8575043E+000, 3.4030167E-004, 0.0000000E+000, 0.0000000E+000, 4.9345910E+000, 5.0029063E+000, 0.0000000E+000, 6.7246204E-004, 0.0000000E+000, 0.0000000E+000
 8.2800888E+001, 1.4155888E+001,-4.2971320E+000,-4.4193547E-002,-4.8472128E+000, 3.4610179E-004, 0.0000000E+000, 0.0000000E+000, 4.9119356E+000, 4.9676960E+000, 0.0000000E+000, 6.7354611E-004, 0.0000000E+000, 0.0000000E+000
 8.3400909E+001, 1.4101280E+001,-4.2829074E+000,-4.4367459E-002,-4.9099387E+000, 3.4381428E-004, 0.0000000E+000, 0.0000000E+000, 4.8164188E+000, 4.8644102E+000, 0.0000000E+000, 6.7463142E-004, 0.0000000E+000, 0.0000000E+000
 8.4000542E+001, 1.4225675E+001,-4.3282807E+000,-4.5054145E-002,-4.9139546E+000, 3.4887676E-004, 0.0000000E+000, 0.0000000E+000, 4.8978173E+000, 4.9387346E+000, 0.0000000E+000, 6.7571511E-004, 0.0000000E+000, 0.0000000E+000
