s,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
Time,"First_Ceiling_Gas_Temperature","Fourth_Ceiling_Gas_Temperature","Second_Ceiling_Gas_Temperature","Third_Ceiling_Gas_Temperature","First_Ceiling_Gas_Temperature1","Fourth_Ceiling_Gas_Temperature1","Second_Ceiling_Gas_Temperature1","Third_Ceiling_Gas_Temperature1","0.5_TREE1_TEMPERATURE_THERMOCOUPLE","0.5_TREE1_THERMOCOUPLE","0.7_TREE1_TEMPERATURE_THERMOCOUPLE","0.7_TREE1_THERMOCOUPLE","0.9_TREE1_TEMPERATURE_THERMOCOUPLE","0.9_TREE1_THERMOCOUPLE","1.2_TREE1_TEMPERATURE_THERMOCOUPLE","1.2_TREE1_THERMOCOUPLE","1.5_TREE1_TEMPERATURE_THERMOCOUPLE","1.5_TREE1_THERMOCOUPLE","0.5_TREE2_TEMPERATURE_THERMOCOUPLE","0.5_TREE2_THERMOCOUPLE","0.7_TREE2_TEMPERATURE_THERMOCOUPLE","0.7_TREE2_THERMOCOUPLE","0.9_TREE2_TEMPERATURE_THERMOCOUPLE","0.9_TREE2_THERMOCOUPLE","1.2_TREE2_TEMPERATURE_THERMOCOUPLE","1.2_TREE2_THERMOCOUPLE","1.5_TREE2_TEMPERATURE_THERMOCOUPLE","1.5_TREE2_THERMOCOUPLE"
 2.8040168E+002, 4.1616186E+001, 3.4518777E+001, 3.7767242E+001, 3.5264515E+001, 4.1619160E+001, 3.4464147E+001, 3.7299968E+001, 3.5591717E+001, 3.2807060E+001, 3.3119055E+001, 3.2968991E+001, 3.3254463E+001, 3.3604022E+001, 3.3267114E+001, 3.3310813E+001, 3.3292905E+001, 3.4641016E+001, 3.4502033E+001, 3.1386515E+001, 3.1839492E+001, 3.1938280E+001, 3.1889666E+001, 3.2046662E+001, 3.1885432E+001, 3.3312472E+001, 3.2237997E+001, 3.2101131E+001, 3.2783480E+001
 2.8080324E+002, 4.1876530E+001, 3.4360862E+001, 3.8027716E+001, 3.5105943E+001, 4.1704129E+001, 3.4414195E+001, 3.7395437E+001, 3.5534276E+001, 3.2899523E+001, 3.3130493E+001, 3.3110458E+001, 3.3261807E+001, 3.3533532E+001, 3.3301814E+001, 3.3846108E+001, 3.3321713E+001, 3.5144796E+001, 3.4524317E+001, 3.1102154E+001, 3.1796442E+001, 3.1612719E+001, 3.1883153E+001, 3.2033472E+001, 3.1895961E+001, 3.2777743E+001, 3.2304040E+001, 3.2372184E+001, 3.2745473E+001
 2.8120004E+002, 4.2247082E+001, 3.4223038E+001, 3.8189913E+001, 3.4971985E+001, 4.1833699E+001, 3.4368784E+001, 3.7458577E+001, 3.5483168E+001, 3.2922872E+001, 3.3144713E+001, 3.3164851E+001, 3.3273790E+001, 3.3191485E+001, 3.3321999E+001, 3.3844262E+001, 3.3366062E+001, 3.5443669E+001, 3.4579150E+001, 3.0385200E+001, 3.1736144E+001, 3.1437357E+001, 3.1859245E+001, 3.1781825E+001, 3.1895560E+001, 3.2115471E+001, 3.2308299E+001, 3.2857683E+001, 3.2739791E+001
 2.8160109E+002, 4.2127181E+001, 3.4094274E+001, 3.8276398E+001, 3.4922204E+001, 4.1805658E+001, 3.4324251E+001, 3.7497447E+001, 3.5455568E+001, 3.2973980E+001, 3.3158009E+001, 3.3221705E+001, 3.3287821E+001, 3.2937944E+001, 3.3317032E+001, 3.3497274E+001, 3.3392258E+001, 3.5320234E+001, 3.4629812E+001, 3.0057396E+001, 3.1625309E+001, 3.1419557E+001, 3.1835021E+001, 3.1857127E+001, 3.1889172E+001, 3.1923920E+001, 3.2283235E+001, 3.2519691E+001, 3.2737712E+001
 2.8200481E+002, 4.2033527E+001, 3.3984045E+001, 3.8240434E+001, 3.5029549E+001, 4.1782513E+001, 3.4284502E+001, 3.7500311E+001, 3.5476390E+001, 3.3051288E+001, 3.3174393E+001, 3.3172808E+001, 3.3299983E+001, 3.3010698E+001, 3.3311029E+001, 3.3337977E+001, 3.3399493E+001, 3.5819362E+001, 3.4693377E+001, 3.0072987E+001, 3.1511352E+001, 3.1237971E+001, 3.1807464E+001, 3.2029161E+001, 3.1892514E+001, 3.1946234E+001, 3.2258076E+001, 3.2055309E+001, 3.2708992E+001
 2.8240036E+002, 4.2168555E+001, 3.3892883E+001, 3.8132243E+001, 3.5214286E+001, 4.1832687E+001, 3.4250302E+001, 3.7482049E+001, 3.5523294E+001, 3.3206227E+001, 3.3200233E+001, 3.3152784E+001, 3.3307264E+001, 3.3017301E+001, 3.3308878E+001, 3.3319225E+001, 3.3403044E+001, 3.5255266E+001, 3.4755229E+001, 3.1384672E+001, 3.1467124E+001, 3.0734630E+001, 3.1762500E+001, 3.2123783E+001, 3.1902167E+001, 3.1969977E+001, 3.2241023E+001, 3.1933149E+001, 3.2658138E+001
 2.8280179E+002, 4.2654872E+001, 3.3814101E+001, 3.8026753E+001, 3.5393881E+001, 4.2007676E+001, 3.4218648E+001, 3.7462414E+001, 3.5571491E+001, 3.3435767E+001, 3.3240094E+001, 3.2988875E+001, 3.3311549E+001, 3.2993678E+001, 3.3304622E+001, 3.3186484E+001, 3.3403260E+001, 3.4641017E+001, 3.4769180E+001, 3.1580371E+001, 3.1468290E+001, 3.0928003E+001, 3.1700054E+001, 3.1287898E+001, 3.1895284E+001, 3.1974861E+001, 3.2226792E+001, 3.2171299E+001, 3.2614356E+001
 2.8320488E+002, 4.2873654E+001, 3.3760927E+001, 3.8212818E+001, 3.5544327E+001, 4.2100577E+001, 3.4193739E+001, 3.7533754E+001, 3.5612661E+001, 3.3399486E+001, 3.3282439E+001, 3.3002775E+001, 3.3311123E+001, 3.3123724E+001, 3.3304414E+001, 3.3093934E+001, 3.3398160E+001, 3.3446564E+001, 3.4728821E+001, 3.2001190E+001, 3.1493342E+001, 3.1181794E+001, 3.1661190E+001, 3.1482014E+001, 3.1844846E+001, 3.1625988E+001, 3.2202735E+001, 3.2388120E+001, 3.2593128E+001
 2.8360180E+002, 4.3090989E+001, 3.3728648E+001, 3.8364549E+001, 3.5725490E+001, 4.2195246E+001, 3.4175088E+001, 3.7598072E+001, 3.5665981E+001, 3.3221383E+001, 3.3314301E+001, 3.3222139E+001, 3.3317302E+001, 3.3152009E+001, 3.3309983E+001, 3.3042868E+001, 3.3386896E+001, 3.2922375E+001, 3.4622668E+001, 3.2034879E+001, 3.1534111E+001, 3.1512223E+001, 3.1638294E+001, 3.1097803E+001, 3.1815968E+001, 3.1522982E+001, 3.2162499E+001, 3.2215993E+001, 3.2575869E+001
 2.8400316E+002, 4.3097279E+001, 3.3698839E+001, 3.8340601E+001, 3.6012126E+001, 4.2218774E+001, 3.4156996E+001, 3.7605057E+001, 3.5756976E+001, 3.3009056E+001, 3.3330695E+001, 3.3477809E+001, 3.3341905E+001, 3.3172352E+001, 3.3318135E+001, 3.3123388E+001, 3.3376270E+001, 3.3099961E+001, 3.4515561E+001, 3.1668071E+001, 3.1566899E+001, 3.1771764E+001, 3.1641730E+001, 3.0815250E+001, 3.1747088E+001, 3.1665946E+001, 3.2127865E+001, 3.1911885E+001, 3.2544357E+001
 2.8440179E+002, 4.3377413E+001, 3.3719760E+001, 3.8279906E+001, 3.6316739E+001, 4.2336132E+001, 3.4153975E+001, 3.7598715E+001, 3.5857392E+001, 3.2987746E+001, 3.3334158E+001, 3.3462925E+001, 3.3368382E+001, 3.3180945E+001, 3.3325629E+001, 3.3033019E+001, 3.3365453E+001, 3.3246418E+001, 3.4436823E+001, 3.1092705E+001, 3.1545491E+001, 3.1773975E+001, 3.1656275E+001, 3.1577998E+001, 3.1707265E+001, 3.1571702E+001, 3.2097912E+001, 3.1574465E+001, 3.2493744E+001
 2.8480063E+002, 4.3707479E+001, 3.3879075E+001, 3.8142237E+001, 3.6629941E+001, 4.2483639E+001, 3.4193376E+001, 3.7568145E+001, 3.5965490E+001, 3.3179628E+001, 3.3341111E+001, 3.3315342E+001, 3.3385208E+001, 3.3188851E+001, 3.3328901E+001, 3.3056675E+001, 3.3349872E+001, 3.3026552E+001, 3.4360838E+001, 3.1146585E+001, 3.1516234E+001, 3.0997757E+001, 3.1637077E+001, 3.2113403E+001, 3.1719158E+001, 3.1221110E+001, 3.2050775E+001, 3.1644933E+001, 3.2437779E+001
 2.8520108E+002, 4.3994906E+001, 3.4182081E+001, 3.7948779E+001, 3.6973334E+001, 4.2621200E+001, 3.4280108E+001, 3.7518858E+001, 3.6091160E+001, 3.3214021E+001, 3.3361325E+001, 3.3169113E+001, 3.3391605E+001, 3.3302658E+001, 3.3335756E+001, 3.2996661E+001, 3.3336418E+001, 3.2961948E+001, 3.4276632E+001, 3.1302355E+001, 3.1497345E+001, 3.1112728E+001, 3.1588320E+001, 3.1570922E+001, 3.1738342E+001, 3.2106030E+001, 3.2022819E+001, 3.1873402E+001, 3.2398111E+001
 2.8560433E+002, 4.4027339E+001, 3.4511893E+001, 3.7715207E+001, 3.7230343E+001, 4.2671953E+001, 3.4380788E+001, 3.7454217E+001, 3.6192493E+001, 3.2661385E+001, 3.3346450E+001, 3.3197511E+001, 3.3395089E+001, 3.3346400E+001, 3.3348269E+001, 3.2883263E+001, 3.3317124E+001, 3.3374546E+001, 3.4209059E+001, 3.1403951E+001, 3.1487744E+001, 3.1358185E+001, 3.1565277E+001, 3.1261502E+001, 3.1701295E+001, 3.2291069E+001, 3.2039606E+001, 3.1778607E+001, 3.2365817E+001
 2.8600216E+002, 4.3951065E+001, 3.4805584E+001, 3.7456466E+001, 3.7391256E+001, 4.2684834E+001, 3.4473332E+001, 3.7377594E+001, 3.6266302E+001, 3.2695504E+001, 3.3319661E+001, 3.2893644E+001, 3.3387453E+001, 3.3351890E+001, 3.3361151E+001, 3.2907024E+001, 3.3297650E+001, 3.3360721E+001, 3.4155166E+001, 3.1307708E+001, 3.1479189E+001, 3.1662034E+001, 3.1562612E+001, 3.1242939E+001, 3.1669177E+001, 3.2320930E+001, 3.2057315E+001, 3.1783871E+001, 3.2332126E+001
 2.8640388E+002, 4.4092563E+001, 3.5002396E+001, 3.7238035E+001, 3.7475525E+001, 4.2767056E+001, 3.4537755E+001, 3.7309709E+001, 3.6315276E+001, 3.2656142E+001, 3.3286635E+001, 3.2931948E+001, 3.3368261E+001, 3.3153460E+001, 3.3367812E+001, 3.2930855E+001, 3.3281282E+001, 3.4326440E+001, 3.4133859E+001, 3.0695662E+001, 3.1448452E+001, 3.1805936E+001, 3.1578268E+001, 3.1334336E+001, 3.1645476E+001, 3.2055669E+001, 3.2065959E+001, 3.1851363E+001, 3.2298494E+001
 2.8680246E+002, 4.3959059E+001, 3.5147599E+001, 3.7099291E+001, 3.7529611E+001, 4.2757234E+001, 3.4588365E+001, 3.7263736E+001, 3.6353239E+001, 3.2633768E+001, 3.3258383E+001, 3.2743352E+001, 3.3341187E+001, 3.2961741E+001, 3.3360042E+001, 3.2814072E+001, 3.3261968E+001, 3.5315065E+001, 3.4180351E+001, 3.0673158E+001, 3.1397985E+001, 3.1034754E+001, 3.1569439E+001, 3.1591909E+001, 3.1635212E+001, 3.1978597E+001, 3.2060575E+001, 3.2082425E+001, 3.2278423E+001
 2.8720197E+002, 4.3742329E+001, 3.5289946E+001, 3.7077196E+001, 3.7548779E+001, 4.2718590E+001, 3.4641108E+001, 3.7252450E+001, 3.6379317E+001, 3.2736894E+001, 3.3235602E+001, 3.2793938E+001, 3.3310815E+001, 3.2802037E+001, 3.3336626E+001, 3.2683367E+001, 3.3236901E+001, 3.6865784E+001, 3.4291232E+001, 3.0478912E+001, 3.1346718E+001, 3.0873051E+001, 3.1523905E+001, 3.1812651E+001, 3.1639534E+001, 3.2056671E+001, 3.2058506E+001, 3.2124116E+001, 3.2269650E+001
 2.8760013E+002, 4.3566004E+001, 3.5423311E+001, 3.7088122E+001, 3.7551571E+001, 4.2690610E+001, 3.4692491E+001, 3.7251750E+001, 3.6400920E+001, 3.2745064E+001, 3.3219357E+001, 3.3346139E+001, 3.3309443E+001, 3.2790523E+001, 3.3305613E+001, 3.2693566E+001, 3.3212363E+001, 3.6801586E+001, 3.4442528E+001, 3.0522881E+001, 3.1288183E+001, 3.0345228E+001, 3.1469137E+001, 3.1932210E+001, 3.1652489E+001, 3.1946261E+001, 3.2056240E+001, 3.2562394E+001, 3.2271586E+001
 2.8800080E+002, 4.3606627E+001, 3.5559811E+001, 3.7045380E+001, 3.7552901E+001, 4.2730415E+001, 3.4742444E+001, 3.7235162E+001, 3.6422048E+001, 3.3101244E+001, 3.3216626E+001, 3.3385992E+001, 3.3334518E+001, 3.3098293E+001, 3.3289389E+001, 3.2817846E+001, 3.3196058E+001, 3.4728124E+001, 3.4524765E+001, 3.1717434E+001, 3.1272490E+001, 3.0552805E+001, 3.1389407E+001, 3.1715507E+001, 3.1663851E+001, 3.1699371E+001, 3.2041428E+001, 3.3214584E+001, 3.2310219E+001
 2.8840023E+002, 4.3379181E+001, 3.5722095E+001, 3.6981180E+001, 3.7562418E+001, 4.2679650E+001, 3.4802168E+001, 3.7211152E+001, 3.6445137E+001, 3.2881051E+001, 3.3224795E+001, 3.3291331E+001, 3.3345077E+001, 3.3318748E+001, 3.3296184E+001, 3.2816455E+001, 3.3178997E+001, 3.4916829E+001, 3.4531843E+001, 3.2401237E+001, 3.1349020E+001, 3.2185389E+001, 3.1391819E+001, 3.1250545E+001, 3.1652216E+001, 3.1647646E+001, 3.2018977E+001, 3.3209279E+001, 3.2369668E+001
 2.8880343E+002, 4.3208666E+001, 3.5885074E+001, 3.6950815E+001, 3.7583021E+001, 4.2640569E+001, 3.4863275E+001, 3.7196660E+001, 3.6471980E+001, 3.2673124E+001, 3.3209631E+001, 3.3524419E+001, 3.3366094E+001, 3.3286917E+001, 3.3310755E+001, 3.2834850E+001, 3.3162826E+001, 3.4519870E+001, 3.4554761E+001, 3.2198342E+001, 3.1424433E+001, 3.2506318E+001, 3.1481941E+001, 3.1825625E+001, 3.1642329E+001, 3.1697605E+001, 3.2000820E+001, 3.2687651E+001, 3.2407192E+001
 2.8920304E+002, 4.2977222E+001, 3.6037656E+001, 3.6937051E+001, 3.7608061E+001, 4.2578970E+001, 3.4922347E+001, 3.7187047E+001, 3.6498426E+001, 3.2542945E+001, 3.3186210E+001, 3.3226006E+001, 3.3384818E+001, 3.2737156E+001, 3.3298520E+001, 3.2910197E+001, 3.3154531E+001, 3.3725666E+001, 3.4527471E+001, 3.2216351E+001, 3.1481816E+001, 3.2388575E+001, 3.1558547E+001, 3.2045263E+001, 3.1666701E+001, 3.1745337E+001, 3.1988159E+001, 3.2146624E+001, 3.2407762E+001
 2.8960502E+002, 4.2700008E+001, 3.6190024E+001, 3.6946736E+001, 3.7648915E+001, 4.2497846E+001, 3.4985418E+001, 3.7184377E+001, 3.6528395E+001, 3.2538562E+001, 3.3165011E+001, 3.2749180E+001, 3.3374401E+001, 3.2777212E+001, 3.3271727E+001, 3.2905342E+001, 3.3148337E+001, 3.3367153E+001, 3.4471207E+001, 3.2211900E+001, 3.1547603E+001, 3.2280310E+001, 3.1620015E+001, 3.2269240E+001, 3.1704205E+001, 3.1762940E+001, 3.1977603E+001, 3.1881081E+001, 3.2381995E+001
 2.9000311E+002, 4.2388557E+001, 3.6329002E+001, 3.6984313E+001, 3.7695923E+001, 4.2400155E+001, 3.5047058E+001, 3.7190637E+001, 3.6560593E+001, 3.2426613E+001, 3.3145905E+001, 3.2629179E+001, 3.3347984E+001, 3.2745866E+001, 3.3254187E+001, 3.2894172E+001, 3.3140746E+001, 3.3045687E+001, 3.4399289E+001, 3.1001777E+001, 3.1555093E+001, 3.2256164E+001, 3.1674185E+001, 3.2372651E+001, 3.1752376E+001, 3.1914000E+001, 3.1970438E+001, 3.1953734E+001, 3.2354434E+001
 2.9040311E+002, 4.2207068E+001, 3.6461720E+001, 3.7034781E+001, 3.7743826E+001, 4.2339463E+001, 3.5106983E+001, 3.7201363E+001, 3.6593604E+001, 3.2544916E+001, 3.3126979E+001, 3.2489419E+001, 3.3312269E+001, 3.2635374E+001, 3.3235402E+001, 3.2891446E+001, 3.3131599E+001, 3.2871819E+001, 3.4316498E+001, 3.0937528E+001, 3.1497417E+001, 3.1019063E+001, 3.1671750E+001, 3.2220762E+001, 3.1793684E+001, 3.1859760E+001, 3.1967121E+001, 3.2087873E+001, 3.2335869E+001
 2.9080145E+002, 4.2070519E+001, 3.6596098E+001, 3.7063555E+001, 3.7798123E+001, 4.2291988E+001, 3.5166944E+001, 3.7206248E+001, 3.6628931E+001, 3.2730568E+001, 3.3118320E+001, 3.2364171E+001, 3.3272308E+001, 3.2545987E+001, 3.3214639E+001, 3.2914181E+001, 3.3124152E+001, 3.2846054E+001, 3.4230940E+001, 3.2129182E+001, 3.1508049E+001, 3.1444352E+001, 3.1628205E+001, 3.1286351E+001, 3.1788374E+001, 3.1892238E+001, 3.1960859E+001, 3.2121174E+001, 3.2323362E+001
 2.9120227E+002, 4.1907803E+001, 3.6733229E+001, 3.7041116E+001, 3.7854066E+001, 4.2236189E+001, 3.5229221E+001, 3.7196107E+001, 3.6663652E+001, 3.2883631E+001, 3.3129262E+001, 3.2605948E+001, 3.3247030E+001, 3.2315679E+001, 3.3186667E+001, 3.3088171E+001, 3.3124705E+001, 3.2762377E+001, 3.4150929E+001, 3.2395803E+001, 3.1577418E+001, 3.2264620E+001, 3.1656400E+001, 3.1794348E+001, 3.1767553E+001, 3.1741198E+001, 3.1954390E+001, 3.2169165E+001, 3.2314083E+001
 2.9160459E+002, 4.1691827E+001, 3.6862307E+001, 3.6952988E+001, 3.7908877E+001, 4.2156758E+001, 3.5291532E+001, 3.7165812E+001, 3.6696016E+001, 3.2849257E+001, 3.3146381E+001, 3.3003057E+001, 3.3242066E+001, 3.2241946E+001, 3.3143801E+001, 3.3274794E+001, 3.3136158E+001, 3.2703004E+001, 3.4075055E+001, 3.2345868E+001, 3.1642604E+001, 3.2379538E+001, 3.1715457E+001, 3.2158850E+001, 3.1784382E+001, 3.1727234E+001, 3.1938858E+001, 3.1972653E+001, 3.2300312E+001
 2.9200164E+002, 4.1475746E+001, 3.6950530E+001, 3.6836517E+001, 3.7968672E+001, 4.2073960E+001, 3.5343576E+001, 3.7126239E+001, 3.6730528E+001, 3.2713288E+001, 3.3157632E+001, 3.3082232E+001, 3.3249629E+001, 3.2571263E+001, 3.3111581E+001, 3.3499114E+001, 3.3155997E+001, 3.2693595E+001, 3.4001823E+001, 3.2400614E+001, 3.1706396E+001, 3.2250657E+001, 3.1764422E+001, 3.2400633E+001, 3.1828862E+001, 3.2096787E+001, 3.1939963E+001, 3.1977942E+001, 3.2278175E+001
 2.9240029E+002, 4.1224630E+001, 3.6926962E+001, 3.6739895E+001, 3.8033770E+001, 4.1980723E+001, 3.5364332E+001, 3.7092028E+001, 3.6769781E+001, 3.2614071E+001, 3.3158118E+001, 3.3047468E+001, 3.3257873E+001, 3.2617031E+001, 3.3094988E+001, 3.3647671E+001, 3.3187910E+001, 3.2720761E+001, 3.3934805E+001, 3.2410836E+001, 3.1766863E+001, 3.1897904E+001, 3.1791530E+001, 3.2162731E+001, 3.1863859E+001, 3.2163847E+001, 3.1953962E+001, 3.2087650E+001, 3.2261408E+001
 2.9280105E+002, 4.0969399E+001, 3.6796065E+001, 3.6682975E+001, 3.8094085E+001, 4.1882320E+001, 3.5353596E+001, 3.7069425E+001, 3.6809970E+001, 3.2724196E+001, 3.3154486E+001, 3.2996118E+001, 3.3261777E+001, 3.2686187E+001, 3.3080850E+001, 3.3433639E+001, 3.3218299E+001, 3.2845090E+001, 3.3876940E+001, 3.1388195E+001, 3.1784158E+001, 3.2263100E+001, 3.1811715E+001, 3.1736660E+001, 3.1871230E+001, 3.2177919E+001, 3.1972280E+001, 3.2274286E+001, 3.2257311E+001
 2.9320247E+002, 4.0914198E+001, 3.6547810E+001, 3.6642276E+001, 3.8104490E+001, 4.1843508E+001, 3.5306119E+001, 3.7051059E+001, 3.6835221E+001, 3.2894017E+001, 3.3161716E+001, 3.2918195E+001, 3.3260738E+001, 3.2837570E+001, 3.3076611E+001, 3.3051040E+001, 3.3225674E+001, 3.2980921E+001, 3.3827187E+001, 3.0756286E+001, 3.1711073E+001, 3.2157725E+001, 3.1844299E+001, 3.2065087E+001, 3.1868359E+001, 3.2011444E+001, 3.1981239E+001, 3.2278141E+001, 3.2258328E+001
 2.9360372E+002, 4.0951355E+001, 3.6230056E+001, 3.6606632E+001, 3.8051784E+001, 4.1831180E+001, 3.5233023E+001, 3.7033407E+001, 3.6839277E+001, 3.2939402E+001, 3.3178966E+001, 3.3005479E+001, 3.3258941E+001, 3.2810185E+001, 3.3075648E+001, 3.3066072E+001, 3.3220452E+001, 3.3415065E+001, 3.3788719E+001, 3.1816764E+001, 3.1681183E+001, 3.1728723E+001, 3.1855069E+001, 3.2374631E+001, 3.1898287E+001, 3.2003391E+001, 3.1983736E+001, 3.2186748E+001, 3.2257777E+001
 2.9400171E+002, 4.0984978E+001, 3.5961979E+001, 3.6569895E+001, 3.7950940E+001, 4.1816301E+001, 3.5169060E+001, 3.7015557E+001, 3.6827998E+001, 3.3111227E+001, 3.3196383E+001, 3.2973545E+001, 3.3261088E+001, 3.3047022E+001, 3.3081490E+001, 3.3029908E+001, 3.3218964E+001, 3.5052110E+001, 3.3814918E+001, 3.1722264E+001, 3.1698896E+001, 3.1730984E+001, 3.1843965E+001, 3.2085136E+001, 3.1926936E+001, 3.1919074E+001, 3.1980090E+001, 3.2054955E+001, 3.2247634E+001
 2.9440476E+002, 4.0952087E+001, 3.5731744E+001, 3.6532952E+001, 3.7671752E+001, 4.1782402E+001, 3.5112003E+001, 3.6997858E+001, 3.6761910E+001, 3.3473758E+001, 3.3238324E+001, 3.2886656E+001, 3.3262839E+001, 3.3214430E+001, 3.3104079E+001, 3.2724324E+001, 3.3206676E+001, 3.8312422E+001, 3.4015684E+001, 3.1924389E+001, 3.1703931E+001, 3.1711035E+001, 3.1836534E+001, 3.1925793E+001, 3.1931785E+001, 3.2231856E+001, 3.1988219E+001, 3.2364040E+001, 3.2243294E+001
 2.9480074E+002, 4.0866000E+001, 3.5516045E+001, 3.6535918E+001, 3.7332536E+001, 4.1730558E+001, 3.5055877E+001, 3.6991198E+001, 3.6673095E+001, 3.3476626E+001, 3.3287119E+001, 3.2661288E+001, 3.3252714E+001, 3.3076188E+001, 3.3122977E+001, 3.2527673E+001, 3.3178528E+001, 3.8957015E+001, 3.4327973E+001, 3.1882450E+001, 3.1724322E+001, 3.1975221E+001, 3.1839281E+001, 3.2017604E+001, 3.1931660E+001, 3.2264986E+001, 3.2006970E+001, 3.2479628E+001, 3.2260020E+001
 2.9520100E+002, 4.0763046E+001, 3.5309100E+001, 3.6627616E+001, 3.7019786E+001, 4.1672161E+001, 3.4999219E+001, 3.7009861E+001, 3.6587424E+001, 3.3489280E+001, 3.3327927E+001, 3.2729463E+001, 3.3232114E+001, 3.2938897E+001, 3.3127038E+001, 3.2477795E+001, 3.3139476E+001, 3.8592149E+001, 3.4620942E+001, 3.2146019E+001, 3.1745807E+001, 3.2031936E+001, 3.1851535E+001, 3.2137356E+001, 3.1944125E+001, 3.2237028E+001, 3.2024464E+001, 3.2417022E+001, 3.2271781E+001
 2.9560419E+002, 4.0664199E+001, 3.5114640E+001, 3.6705763E+001, 3.6730196E+001, 4.1616860E+001, 3.4943323E+001, 3.7025660E+001, 3.6504538E+001, 3.3322995E+001, 3.3358146E+001, 3.2951667E+001, 3.3223277E+001, 3.2995438E+001, 3.3129487E+001, 3.2451327E+001, 3.3102293E+001, 3.7581295E+001, 3.4840668E+001, 3.2230202E+001, 3.1785808E+001, 3.2251099E+001, 3.1878743E+001, 3.2108364E+001, 3.1957136E+001, 3.2253029E+001, 3.2040738E+001, 3.2785729E+001, 3.2294426E+001
 2.9600263E+002, 4.0616327E+001, 3.4925741E+001, 3.6775847E+001, 3.6457560E+001, 4.1577757E+001, 3.4885967E+001, 3.7040078E+001, 3.6422387E+001, 3.3107952E+001, 3.3374881E+001, 3.2940476E+001, 3.3221483E+001, 3.2946682E+001, 3.3132677E+001, 3.2387509E+001, 3.3068591E+001, 3.6692476E+001, 3.4978858E+001, 3.2225052E+001, 3.1823875E+001, 3.2249377E+001, 3.1909678E+001, 3.2239176E+001, 3.1973281E+001, 3.2250319E+001, 3.2055848E+001, 3.2705679E+001, 3.2329844E+001
 2.9640542E+002, 4.0585696E+001, 3.4748018E+001, 3.6879338E+001, 3.6229901E+001, 4.1541793E+001, 3.4828963E+001, 3.7065311E+001, 3.6351570E+001, 3.2750275E+001, 3.3367920E+001, 3.3002887E+001, 3.3220084E+001, 3.2879798E+001, 3.3130655E+001, 3.2408066E+001, 3.3034757E+001, 3.6200806E+001, 3.5064871E+001, 3.2232020E+001, 3.1855087E+001, 3.2206300E+001, 3.1937874E+001, 3.2201266E+001, 3.1991807E+001, 3.2291236E+001, 3.2070553E+001, 3.2418425E+001, 3.2343759E+001
 2.9680325E+002, 4.0523003E+001, 3.4576055E+001, 3.6961059E+001, 3.6031753E+001, 4.1494557E+001, 3.4770224E+001, 3.7085406E+001, 3.6287313E+001, 3.2546524E+001, 3.3351360E+001, 3.2843798E+001, 3.3216452E+001, 3.2796147E+001, 3.3123501E+001, 3.2479662E+001, 3.3002989E+001, 3.5511151E+001, 3.5109937E+001, 3.1737761E+001, 3.1874040E+001, 3.2198846E+001, 3.1958192E+001, 3.2165912E+001, 3.2006355E+001, 3.2238533E+001, 3.2083998E+001, 3.2328267E+001, 3.2344297E+001
 2.9720443E+002, 4.0478117E+001, 3.4409317E+001, 3.6981534E+001, 3.5852200E+001, 4.1454622E+001, 3.4709794E+001, 3.7088136E+001, 3.6224567E+001, 3.2622042E+001, 3.3325271E+001, 3.2706989E+001, 3.3201683E+001, 3.2752962E+001, 3.3111921E+001, 3.2532041E+001, 3.2978369E+001, 3.3969074E+001, 3.5086053E+001, 3.1376734E+001, 3.1829288E+001, 3.1702139E+001, 3.1965921E+001, 3.2137004E+001, 3.2014886E+001, 3.2288453E+001, 3.2094521E+001, 3.2339137E+001, 3.2342437E+001
 2.9760278E+002, 4.0490871E+001, 3.4276172E+001, 3.6922663E+001, 3.5679795E+001, 4.1434222E+001, 3.4658672E+001, 3.7067313E+001, 3.6159897E+001, 3.2792743E+001, 3.3298842E+001, 3.2679555E+001, 3.3186158E+001, 3.2811224E+001, 3.3104633E+001, 3.2619750E+001, 3.2960756E+001, 3.3093243E+001, 3.4981741E+001, 3.1871462E+001, 3.1829753E+001, 3.1646504E+001, 3.1931620E+001, 3.1917343E+001, 3.2018363E+001, 3.2446465E+001, 3.2114656E+001, 3.2381709E+001, 3.2343208E+001
 2.9800334E+002, 4.0668677E+001, 3.4185898E+001, 3.6789907E+001, 3.5492131E+001, 4.1466464E+001, 3.4620841E+001, 3.7023313E+001, 3.6088117E+001, 3.2762494E+001, 3.3282723E+001, 3.2836444E+001, 3.3175497E+001, 3.2894350E+001, 3.3103201E+001, 3.2678119E+001, 3.2947304E+001, 3.2772357E+001, 3.4852281E+001, 3.1617860E+001, 3.1811902E+001, 3.1653055E+001, 3.1914929E+001, 3.2072343E+001, 3.2014889E+001, 3.2138688E+001, 3.2128079E+001, 3.2524178E+001, 3.2348167E+001
